student_number,academic_year,school_id,grade,exam_grade,subject,percent_correct
302001080,2019,1,10,10,Math,51.72
302001080,2019,1,10,10,ELA,53.13
303001362,2019,1,9,9,Math,41.38
303001362,2019,1,9,9,ELA,34.38
310001119,2019,1,9,9,Math,43.1
310001119,2019,1,9,9,ELA,41.67
303001200,2019,1,11,11,Math,55.17
303001200,2019,1,11,11,ELA,58.33
303001363,2019,1,9,9,Math,36.21
303001363,2019,1,9,9,ELA,57.29
302001299,2019,1,10,10,Math,56.9
302001299,2019,1,10,10,ELA,42.71
701152599,2019,1,9,9,Math,50
701152599,2019,1,9,9,ELA,56.25
3042022057,2019,1,9,9,Math,0
3042022057,2019,1,9,9,ELA,0
305001399,2019,1,11,11,Math,50
305001399,2019,1,11,11,ELA,52.08
2021063,2019,1,10,10,Math,43.1
2021063,2019,1,10,10,ELA,51.04
640923751,2019,1,9,9,Math,39.66
640923751,2019,1,9,9,ELA,28.13
3042022059,2019,1,9,9,Math,41.38
3042022059,2019,1,9,9,ELA,38.54
303001364,2019,1,9,9,Math,48.28
303001364,2019,1,9,9,ELA,59.38
302001034,2019,1,11,11,Math,46.55
302001034,2019,1,11,11,ELA,52.08
301001587,2019,1,11,11,Math,58.62
301001587,2019,1,11,11,ELA,71.88
303001365,2019,1,9,9,Math,36.21
303001365,2019,1,9,9,ELA,58.33
310001120,2019,1,9,9,Math,27.59
310001120,2019,1,9,9,ELA,29.17
701153903,2019,1,11,11,Math,25.86
701153903,2019,1,11,11,ELA,28.13
302001300,2019,1,10,10,Math,50
302001300,2019,1,10,10,ELA,68.75
302001047,2019,1,9,9,Math,20.69
302001047,2019,1,9,9,ELA,19.79
301001166,2019,1,10,10,Math,36.21
301001166,2019,1,10,10,ELA,35.42
302001329,2019,1,10,10,Math,56.9
302001329,2019,1,10,10,ELA,43.75
302001051,2019,1,10,10,Math,67.24
302001051,2019,1,10,10,ELA,69.79
305002354,2019,1,11,11,Math,56.9
305002354,2019,1,11,11,ELA,59.38
302001170,2019,1,11,11,Math,24.14
302001170,2019,1,11,11,ELA,40.63
305001489,2019,1,9,9,Math,22.41
305001489,2019,1,9,9,ELA,20.83
301001588,2019,1,11,11,Math,27.59
301001588,2019,1,11,11,ELA,33.33
701152646,2019,1,11,11,Math,0
701152646,2019,1,11,11,ELA,0
2021064,2019,1,9,9,Math,36.21
2021064,2019,1,9,9,ELA,31.25
304057,2019,1,11,11,Math,41.38
304057,2019,1,11,11,ELA,46.88
303001172,2019,1,11,11,Math,63.79
303001172,2019,1,11,11,ELA,63.54
305001439,2019,1,11,11,Math,36.21
305001439,2019,1,11,11,ELA,64.58
2021067,2019,1,10,10,Math,37.93
2021067,2019,1,10,10,ELA,30.21
2021068,2019,1,9,9,Math,3.45
2021068,2019,1,9,9,ELA,10.42
303001368,2019,1,9,9,Math,46.55
303001368,2019,1,9,9,ELA,35.42
320051428,2019,1,10,10,Math,22.41
320051428,2019,1,10,10,ELA,22.92
322968109,2019,1,9,9,Math,37.93
322968109,2019,1,9,9,ELA,28.13
30200013,2019,1,10,10,Math,22.41
30200013,2019,1,10,10,ELA,27.08
302001301,2019,1,10,10,Math,36.21
302001301,2019,1,10,10,ELA,50
701153835,2019,1,10,10,Math,44.83
701153835,2019,1,10,10,ELA,30.21
301001589,2019,1,11,11,Math,29.31
301001589,2019,1,11,11,ELA,28.13
300027521,2019,1,10,10,Math,37.93
300027521,2019,1,10,10,ELA,48.96
701153937,2019,1,9,9,Math,32.76
701153937,2019,1,9,9,ELA,26.04
701158152,2019,1,10,10,Math,17.24
701158152,2019,1,10,10,ELA,34.38
305002305,2019,1,10,10,Math,43.1
305002305,2019,1,10,10,ELA,50
202462566,2019,1,10,10,Math,67.24
202462566,2019,1,10,10,ELA,65.63
570604783,2019,1,9,9,Math,37.93
570604783,2019,1,9,9,ELA,37.5
301001591,2019,1,11,11,Math,65.52
301001591,2019,1,11,11,ELA,55.21
303001182,2019,1,11,11,Math,50
303001182,2019,1,11,11,ELA,43.75
304061,2019,1,11,11,Math,63.79
304061,2019,1,11,11,ELA,65.63
302001303,2019,1,10,10,Math,37.93
302001303,2019,1,10,10,ELA,50
304062,2019,1,11,11,Math,63.79
304062,2019,1,11,11,ELA,71.88
305003358,2019,1,10,10,Math,43.1
305003358,2019,1,10,10,ELA,30.21
3042022064,2019,1,9,9,Math,46.55
3042022064,2019,1,9,9,ELA,52.08
854137410,2019,1,9,9,Math,25.86
854137410,2019,1,9,9,ELA,29.17
303001371,2019,1,9,9,Math,20.69
303001371,2019,1,9,9,ELA,29.17
3042022066,2019,1,9,9,Math,36.21
3042022066,2019,1,9,9,ELA,26.04
291568753,2019,1,10,10,Math,56.9
291568753,2019,1,10,10,ELA,53.13
306001280,2019,1,9,9,Math,51.72
306001280,2019,1,9,9,ELA,38.54
304065,2019,1,11,11,Math,56.9
304065,2019,1,11,11,ELA,64.58
2021070,2019,1,10,10,Math,50
2021070,2019,1,10,10,ELA,58.33
701158966,2019,1,9,9,Math,24.14
701158966,2019,1,9,9,ELA,28.13
301001167,2019,1,11,11,Math,81.03
301001167,2019,1,11,11,ELA,66.67
305001480,2019,1,10,10,Math,60.34
305001480,2019,1,10,10,ELA,77.08
301001593,2019,1,11,11,Math,50
301001593,2019,1,11,11,ELA,44.79
302001332,2019,1,10,10,Math,44.83
302001332,2019,1,10,10,ELA,39.58
301001594,2019,1,11,11,Math,43.1
301001594,2019,1,11,11,ELA,52.08
2021071,2019,1,10,10,Math,29.31
2021071,2019,1,10,10,ELA,35.42
304067,2019,1,11,11,Math,53.45
304067,2019,1,11,11,ELA,58.33
301001492,2019,1,11,11,Math,38.64
301001492,2019,1,11,11,ELA,33.33
302001304,2019,1,10,10,Math,55.17
302001304,2019,1,10,10,ELA,42.71
301001595,2019,1,11,11,Math,53.45
301001595,2019,1,11,11,ELA,55.21
302001305,2019,1,10,10,Math,44.83
302001305,2019,1,10,10,ELA,61.46
305002367,2019,1,9,9,Math,32.76
305002367,2019,1,9,9,ELA,29.17
30200014,2019,1,10,10,Math,32.76
30200014,2019,1,10,10,ELA,30.21
302001306,2019,1,10,10,Math,18.97
302001306,2019,1,10,10,ELA,19.79
302001307,2019,1,9,9,Math,36.21
302001307,2019,1,9,9,ELA,43.75
2021074,2019,1,10,10,Math,62.07
2021074,2019,1,10,10,ELA,56.25
306001229,2019,1,11,11,Math,17.24
306001229,2019,1,11,11,ELA,22.92
305003354,2019,1,9,9,Math,32.76
305003354,2019,1,9,9,ELA,23.96
302001060,2019,1,11,11,Math,37.93
302001060,2019,1,11,11,ELA,38.54
2021075,2019,1,10,10,Math,39.66
2021075,2019,1,10,10,ELA,47.92
302001308,2019,1,9,9,Math,20.69
302001308,2019,1,9,9,ELA,17.71
306001252,2019,1,10,10,Math,34.48
306001252,2019,1,10,10,ELA,43.75
301001598,2019,1,11,11,Math,55.17
301001598,2019,1,11,11,ELA,67.71
306001233,2019,1,11,11,Math,48.28
306001233,2019,1,11,11,ELA,66.67
3042022070,2019,1,9,9,Math,51.72
3042022070,2019,1,9,9,ELA,21.88
303001190,2019,1,11,11,Math,53.45
303001190,2019,1,11,11,ELA,41.67
302001309,2019,1,9,9,Math,31.03
302001309,2019,1,9,9,ELA,19.79
305001482,2019,1,10,10,Math,22.41
305001482,2019,1,10,10,ELA,28.13
303001181,2019,1,11,11,Math,10.34
303001181,2019,1,11,11,ELA,18.75
303001372,2019,1,9,9,Math,44.83
303001372,2019,1,9,9,ELA,45.83
701153816,2019,1,11,11,Math,37.93
701153816,2019,1,11,11,ELA,59.38
304072,2019,1,11,11,Math,72.41
304072,2019,1,11,11,ELA,65.63
701156428,2019,1,9,9,Math,43.1
701156428,2019,1,9,9,ELA,34.38
2021077,2019,1,10,10,Math,27.59
2021077,2019,1,10,10,ELA,18.75
304073,2019,1,11,11,Math,27.59
304073,2019,1,11,11,ELA,30.21
304074,2019,1,11,11,Math,70.69
304074,2019,1,11,11,ELA,77.08
437416114,2019,1,9,9,Math,6.9
437416114,2019,1,9,9,ELA,19.79
305001600,2019,1,9,9,Math,36.21
305001600,2019,1,9,9,ELA,38.54
305002066,2019,1,9,9,Math,53.45
305002066,2019,1,9,9,ELA,34.38
305003357,2019,1,10,10,Math,41.38
305003357,2019,1,10,10,ELA,33.33
701158945,2019,1,11,11,Math,12.07
701158945,2019,1,11,11,ELA,36.46
305002370,2019,1,11,11,Math,25.86
305002370,2019,1,11,11,ELA,31.25
303001147,2019,1,11,11,Math,18.97
303001147,2019,1,11,11,ELA,34.38
3042022072,2019,1,9,9,Math,46.55
3042022072,2019,1,9,9,ELA,46.88
303001375,2019,1,9,9,Math,55.17
303001375,2019,1,9,9,ELA,60.42
3042022073,2019,1,9,9,Math,32.76
3042022073,2019,1,9,9,ELA,33.33
301001600,2019,1,11,11,Math,79.31
301001600,2019,1,11,11,ELA,91.67
725276719,2019,1,10,10,Math,25.86
725276719,2019,1,10,10,ELA,18.75
302001327,2019,1,10,10,Math,27.59
302001327,2019,1,10,10,ELA,19.79
304075,2019,1,11,11,Math,39.66
304075,2019,1,11,11,ELA,37.5
3042022074,2019,1,9,9,Math,13.79
3042022074,2019,1,9,9,ELA,23.96
305003402,2019,2,10,10,Math,29.31
305003402,2019,2,10,10,ELA,29.17
303001236,2019,2,9,9,Math,41.38
303001236,2019,2,9,9,ELA,32.29
302001587,2019,2,10,10,Math,43.1
302001587,2019,2,10,10,ELA,57.29
305003372,2019,2,10,10,Math,31.03
305003372,2019,2,10,10,ELA,32.29
302001663,2019,2,10,10,Math,68.97
302001663,2019,2,10,10,ELA,64.58
303001282,2019,2,9,9,Math,43.1
303001282,2019,2,9,9,ELA,62.5
701152641,2019,2,9,9,Math,37.93
701152641,2019,2,9,9,ELA,27.08
701153386,2019,2,11,11,Math,46.55
701153386,2019,2,11,11,ELA,81.25
309001002,2019,2,11,11,Math,55.17
309001002,2019,2,11,11,ELA,66.67
302001743,2019,2,10,10,Math,56.9
302001743,2019,2,10,10,ELA,61.46
310001343,2019,2,9,9,Math,37.93
310001343,2019,2,9,9,ELA,37.5
302001339,2019,2,10,10,Math,51.72
302001339,2019,2,10,10,ELA,29.17
701158648,2019,2,9,9,Math,36.21
701158648,2019,2,9,9,ELA,55.21
701156584,2019,2,9,9,Math,29.31
701156584,2019,2,9,9,ELA,33.33
310001345,2019,2,9,9,Math,20.69
310001345,2019,2,9,9,ELA,38.54
701156089,2019,2,10,10,Math,44.83
701156089,2019,2,10,10,ELA,42.71
701156474,2019,2,10,10,Math,6.9
701156474,2019,2,10,10,ELA,17.71
310001344,2019,2,9,9,Math,48.28
310001344,2019,2,9,9,ELA,34.38
701155021,2019,2,9,9,Math,27.59
701155021,2019,2,9,9,ELA,35.42
302001340,2019,2,10,10,Math,55.17
302001340,2019,2,10,10,ELA,53.13
303001239,2019,2,9,9,Math,43.1
303001239,2019,2,9,9,ELA,28.13
701156485,2019,2,9,9,Math,18.97
701156485,2019,2,9,9,ELA,35.42
302001588,2019,2,10,10,Math,36.21
302001588,2019,2,10,10,ELA,53.13
302001589,2019,2,9,9,Math,41.38
302001589,2019,2,9,9,ELA,23.96
701153914,2019,2,11,11,Math,37.93
701153914,2019,2,11,11,ELA,53.13
701158123,2019,2,11,11,Math,41.38
701158123,2019,2,11,11,ELA,35.42
302001341,2019,2,10,10,Math,36.21
302001341,2019,2,10,10,ELA,55.21
310001346,2019,2,9,9,Math,18.97
310001346,2019,2,9,9,ELA,39.58
309001003,2019,2,11,11,Math,58.62
309001003,2019,2,11,11,ELA,63.54
302001590,2019,2,10,10,Math,55.17
302001590,2019,2,10,10,ELA,69.79
305002063,2019,2,10,10,Math,17.24
305002063,2019,2,10,10,ELA,41.67
701156090,2019,2,10,10,Math,51.72
701156090,2019,2,10,10,ELA,36.46
701156015,2019,2,9,9,Math,17.24
701156015,2019,2,9,9,ELA,8.33
701158902,2019,2,9,9,Math,29.31
701158902,2019,2,9,9,ELA,36.46
302001591,2019,2,9,9,Math,15.52
302001591,2019,2,9,9,ELA,23.96
701156037,2019,2,9,9,Math,29.31
701156037,2019,2,9,9,ELA,26.04
310001349,2019,2,9,9,Math,37.93
310001349,2019,2,9,9,ELA,34.38
436363205,2019,2,11,11,Math,48.28
436363205,2019,2,11,11,ELA,22.92
302001593,2019,2,10,10,Math,37.93
302001593,2019,2,10,10,ELA,37.5
309001005,2019,2,11,11,Math,56.9
309001005,2019,2,11,11,ELA,46.88
305001441,2019,2,10,10,Math,25.86
305001441,2019,2,10,10,ELA,42.71
305003405,2019,2,10,10,Math,50
305003405,2019,2,10,10,ELA,40.63
303001249,2019,2,9,9,Math,29.31
303001249,2019,2,9,9,ELA,26.04
701155022,2019,2,10,10,Math,29.31
701155022,2019,2,10,10,ELA,30.21
701152625,2019,2,9,9,Math,24.14
701152625,2019,2,9,9,ELA,0
310001350,2019,2,9,9,Math,37.93
310001350,2019,2,9,9,ELA,44.79
305002374,2019,2,10,10,Math,29.31
305002374,2019,2,10,10,ELA,21.88
302001594,2019,2,10,10,Math,39.66
302001594,2019,2,10,10,ELA,50
305001403,2019,2,10,10,Math,48.28
305001403,2019,2,10,10,ELA,43.75
701153643,2019,2,9,9,Math,17.24
701153643,2019,2,9,9,ELA,10.42
310001351,2019,2,9,9,Math,24.14
310001351,2019,2,9,9,ELA,30.21
302001595,2019,2,10,10,Math,32.76
302001595,2019,2,10,10,ELA,32.29
701153989,2019,2,11,11,Math,51.72
701153989,2019,2,11,11,ELA,63.54
550001506,2019,2,9,9,Math,17.24
550001506,2019,2,9,9,ELA,30.21
302001344,2019,2,10,10,Math,50
302001344,2019,2,10,10,ELA,56.25
701156506,2019,2,9,9,Math,25.86
701156506,2019,2,9,9,ELA,25
305001326,2019,2,10,10,Math,60.34
305001326,2019,2,10,10,ELA,50
310001353,2019,2,9,9,Math,32.76
310001353,2019,2,9,9,ELA,30.21
302001346,2019,2,10,10,Math,53.45
302001346,2019,2,10,10,ELA,50
305003407,2019,2,11,11,Math,46.55
305003407,2019,2,11,11,ELA,34.38
305002088,2019,2,9,9,Math,56.9
305002088,2019,2,9,9,ELA,50
305001347,2019,2,9,9,Math,24.14
305001347,2019,2,9,9,ELA,26.04
302001347,2019,2,10,10,Math,48.28
302001347,2019,2,10,10,ELA,41.67
302001348,2019,2,10,10,Math,43.1
302001348,2019,2,10,10,ELA,63.54
302001597,2019,2,10,10,Math,31.03
302001597,2019,2,10,10,ELA,40.63
302001349,2019,2,10,10,Math,37.93
302001349,2019,2,10,10,ELA,37.5
309001008,2019,2,11,11,Math,41.38
309001008,2019,2,11,11,ELA,46.88
303001261,2019,2,9,9,Math,37.93
303001261,2019,2,9,9,ELA,36.46
305002330,2019,2,9,9,Math,39.66
305002330,2019,2,9,9,ELA,27.08
305002358,2019,2,10,10,Math,25.86
305002358,2019,2,10,10,ELA,44.79
303001259,2019,2,9,9,Math,32.76
303001259,2019,2,9,9,ELA,31.25
701155023,2019,2,10,10,Math,50
701155023,2019,2,10,10,ELA,50
305003404,2019,2,9,9,Math,32.76
305003404,2019,2,9,9,ELA,36.46
750178905,2019,2,11,11,Math,25.86
750178905,2019,2,11,11,ELA,21.88
309001011,2019,2,11,11,Math,41.38
309001011,2019,2,11,11,ELA,60.42
305002234,2019,2,10,10,Math,51.72
305002234,2019,2,10,10,ELA,35.42
310001359,2019,2,9,9,Math,32.76
310001359,2019,2,9,9,ELA,28.13
302001351,2019,2,9,9,Math,37.93
302001351,2019,2,9,9,ELA,54.17
302001350,2019,2,10,10,Math,51.72
302001350,2019,2,10,10,ELA,45.83
302001599,2019,2,10,10,Math,48.28
302001599,2019,2,10,10,ELA,52.08
301001547,2019,2,11,11,Math,27.59
301001547,2019,2,11,11,ELA,22.92
305002929,2019,2,9,9,Math,34.48
305002929,2019,2,9,9,ELA,40.63
701156561,2019,2,10,10,Math,25.86
701156561,2019,2,10,10,ELA,36.46
302001090,2019,2,11,11,Math,51.72
302001090,2019,2,11,11,ELA,66.67
701153951,2019,2,10,10,Math,68.97
701153951,2019,2,10,10,ELA,62.5
701158122,2019,2,9,9,Math,29.31
701158122,2019,2,9,9,ELA,39.58
701153783,2019,2,10,10,Math,43.1
701153783,2019,2,10,10,ELA,43.75
305003399,2019,2,9,9,Math,36.21
305003399,2019,2,9,9,ELA,0
302001352,2019,2,10,10,Math,43.1
302001352,2019,2,10,10,ELA,37.5
309001013,2019,2,11,11,Math,50
309001013,2019,2,11,11,ELA,59.38
309001014,2019,2,11,11,Math,27.59
309001014,2019,2,11,11,ELA,53.13
303001276,2019,2,9,9,Math,41.38
303001276,2019,2,9,9,ELA,43.75
302001110,2019,2,9,9,Math,17.24
302001110,2019,2,9,9,ELA,25
701158120,2019,2,9,9,Math,41.38
701158120,2019,2,9,9,ELA,37.5
701156442,2019,2,10,10,Math,34.48
701156442,2019,2,10,10,ELA,22.92
701156526,2019,2,10,10,Math,15.52
701156526,2019,2,10,10,ELA,36.46
301001554,2019,2,10,10,Math,36.21
301001554,2019,2,10,10,ELA,29.17
302001602,2019,2,10,10,Math,17.24
302001602,2019,2,10,10,ELA,31.25
302001354,2019,2,10,10,Math,22.41
302001354,2019,2,10,10,ELA,31.25
310001362,2019,2,9,9,Math,43.1
310001362,2019,2,9,9,ELA,37.5
701153930,2019,2,11,11,Math,17.24
701153930,2019,2,11,11,ELA,29.17
303001215,2019,2,9,9,Math,20.69
303001215,2019,2,9,9,ELA,15.63
302001355,2019,2,10,10,Math,25.86
302001355,2019,2,10,10,ELA,41.67
303001186,2019,2,10,10,Math,18.97
303001186,2019,2,10,10,ELA,23.96
310001363,2019,2,9,9,Math,41.38
310001363,2019,2,9,9,ELA,48.96
310001364,2019,2,9,9,Math,39.66
310001364,2019,2,9,9,ELA,57.29
302001746,2019,2,10,10,Math,44.83
302001746,2019,2,10,10,ELA,37.5
701153976,2019,2,10,10,Math,20.69
701153976,2019,2,10,10,ELA,19.79
302001603,2019,2,10,10,Math,60.34
302001603,2019,2,10,10,ELA,42.71
291590708,2019,2,10,10,Math,25.86
291590708,2019,2,10,10,ELA,28.13
305002369,2019,2,9,9,Math,32.76
305002369,2019,2,9,9,ELA,47.92
305002062,2019,2,10,10,Math,48.28
305002062,2019,2,10,10,ELA,60.42
280011241,2019,2,9,9,Math,34.48
280011241,2019,2,9,9,ELA,40.63
305001387,2019,2,10,10,Math,50
305001387,2019,2,10,10,ELA,29.17
302001604,2019,2,10,10,Math,25.86
302001604,2019,2,10,10,ELA,28.13
701153639,2019,2,10,10,Math,74.14
701153639,2019,2,10,10,ELA,76.04
303001173,2019,2,10,10,Math,24.14
303001173,2019,2,10,10,ELA,7.29
303001254,2019,2,9,9,Math,39.66
303001254,2019,2,9,9,ELA,29.17
309001017,2019,2,11,11,Math,34.48
309001017,2019,2,11,11,ELA,43.75
303001258,2019,2,9,9,Math,44.83
303001258,2019,2,9,9,ELA,33.33
309001018,2019,2,11,11,Math,44.83
309001018,2019,2,11,11,ELA,40.63
701156484,2019,2,9,9,Math,29.31
701156484,2019,2,9,9,ELA,16.67
302001357,2019,2,10,10,Math,50
302001357,2019,2,10,10,ELA,48.96
303001294,2019,2,9,9,Math,37.93
303001294,2019,2,9,9,ELA,32.29
701153369,2019,2,10,10,Math,43.1
701153369,2019,2,10,10,ELA,45.83
732561850,2019,2,11,11,Math,51.72
732561850,2019,2,11,11,ELA,62.5
701155024,2019,2,10,10,Math,37.93
701155024,2019,2,10,10,ELA,59.38
305002107,2019,2,11,11,Math,31.03
305002107,2019,2,11,11,ELA,45.83
302001760,2019,2,10,10,Math,43.1
302001760,2019,2,10,10,ELA,43.75
305001445,2019,2,10,10,Math,24.14
305001445,2019,2,10,10,ELA,36.46
302001607,2019,2,10,10,Math,46.55
302001607,2019,2,10,10,ELA,41.67
303001234,2019,2,9,9,Math,32.76
303001234,2019,2,9,9,ELA,38.54
302001761,2019,2,11,11,Math,34.48
302001761,2019,2,11,11,ELA,30.21
302001358,2019,2,9,9,Math,27.59
302001358,2019,2,9,9,ELA,27.08
701154035,2019,2,11,11,Math,22.41
701154035,2019,2,11,11,ELA,33.33
303001257,2019,2,9,9,Math,51.72
303001257,2019,2,9,9,ELA,36.46
302001609,2019,2,10,10,Math,39.66
302001609,2019,2,10,10,ELA,31.25
302001125,2019,2,11,11,Math,65.52
302001125,2019,2,11,11,ELA,61.46
302001611,2019,2,10,10,Math,50
302001611,2019,2,10,10,ELA,59.38
303001253,2019,2,9,9,Math,46.55
303001253,2019,2,9,9,ELA,38.54
303001260,2019,2,9,9,Math,39.66
303001260,2019,2,9,9,ELA,25
310001369,2019,2,9,9,Math,25.86
310001369,2019,2,9,9,ELA,29.17
305002230,2019,2,10,10,Math,22.41
305002230,2019,2,10,10,ELA,33.33
303001251,2019,2,9,9,Math,43.1
303001251,2019,2,9,9,ELA,43.75
303001252,2019,2,9,9,Math,60.34
303001252,2019,2,9,9,ELA,46.88
310001370,2019,2,9,9,Math,39.66
310001370,2019,2,9,9,ELA,45.83
701158125,2019,2,9,9,Math,31.03
701158125,2019,2,9,9,ELA,25
701152540,2019,2,11,11,Math,0
701152540,2019,2,11,11,ELA,29.17
310001372,2019,2,9,9,Math,22.41
310001372,2019,2,9,9,ELA,0
701153385,2019,2,10,10,Math,17.24
701153385,2019,2,10,10,ELA,30.21
305001576,2019,2,9,9,Math,36.21
305001576,2019,2,9,9,ELA,43.75
302001360,2019,2,10,10,Math,48.28
302001360,2019,2,10,10,ELA,34.38
882576438,2019,2,10,10,Math,24.14
882576438,2019,2,10,10,ELA,12.5
302001613,2019,2,9,9,Math,32.76
302001613,2019,2,9,9,ELA,35.42
701156487,2019,2,9,9,Math,17.24
701156487,2019,2,9,9,ELA,40.63
305002232,2019,2,10,10,Math,34.48
305002232,2019,2,10,10,ELA,47.92
310001373,2019,2,9,9,Math,48.28
310001373,2019,2,9,9,ELA,28.13
305001463,2019,2,9,9,Math,24.14
305001463,2019,2,9,9,ELA,22.92
302001614,2019,2,10,10,Math,22.41
302001614,2019,2,10,10,ELA,25
303001243,2019,2,9,9,Math,58.62
303001243,2019,2,9,9,ELA,38.54
302001749,2019,2,10,10,Math,39.66
302001749,2019,2,10,10,ELA,28.13
309001027,2019,2,11,11,Math,48.28
309001027,2019,2,11,11,ELA,37.5
303001281,2019,2,9,9,Math,27.59
303001281,2019,2,9,9,ELA,37.5
302001615,2019,2,10,10,Math,39.66
302001615,2019,2,10,10,ELA,32.29
303001206,2019,2,10,10,Math,17.24
303001206,2019,2,10,10,ELA,30.21
302001750,2019,2,10,10,Math,55.17
302001750,2019,2,10,10,ELA,42.71
701158490,2019,2,10,10,Math,20.69
701158490,2019,2,10,10,ELA,15.63
302001617,2019,2,10,10,Math,46.55
302001617,2019,2,10,10,ELA,50
302001618,2019,2,10,10,Math,44.83
302001618,2019,2,10,10,ELA,39.58
303001231,2019,2,9,9,Math,46.55
303001231,2019,2,9,9,ELA,41.67
309001029,2019,2,11,11,Math,48.28
309001029,2019,2,11,11,ELA,45.83
302001756,2019,2,11,11,Math,65.52
302001756,2019,2,11,11,ELA,68.75
310001375,2019,2,9,9,Math,18.97
310001375,2019,2,9,9,ELA,31.25
309001030,2019,2,11,11,Math,27.59
309001030,2019,2,11,11,ELA,47.92
302001365,2019,2,10,10,Math,32.76
302001365,2019,2,10,10,ELA,22.92
305001386,2019,2,9,9,Math,41.38
305001386,2019,2,9,9,ELA,36.46
302001366,2019,2,10,10,Math,65.52
302001366,2019,2,10,10,ELA,56.25
302001367,2019,2,10,10,Math,25.86
302001367,2019,2,10,10,ELA,27.08
302001368,2019,2,10,10,Math,37.93
302001368,2019,2,10,10,ELA,51.04
305003408,2019,2,9,9,Math,20.69
305003408,2019,2,9,9,ELA,22.92
486179185,2019,2,9,9,Math,12.07
486179185,2019,2,9,9,ELA,13.54
302001156,2019,2,11,11,Math,58.62
302001156,2019,2,11,11,ELA,55.21
701153784,2019,2,9,9,Math,32.76
701153784,2019,2,9,9,ELA,27.08
305001372,2019,2,10,10,Math,20.69
305001372,2019,2,10,10,ELA,34.38
701153891,2019,2,11,11,Math,10.34
701153891,2019,2,11,11,ELA,14.58
701153811,2019,2,9,9,Math,36.21
701153811,2019,2,9,9,ELA,26.04
310001379,2019,2,9,9,Math,24.14
310001379,2019,2,9,9,ELA,25
309001036,2019,2,11,11,Math,67.24
309001036,2019,2,11,11,ELA,80.21
310001380,2019,2,9,9,Math,25.86
310001380,2019,2,9,9,ELA,33.33
310001381,2019,2,9,9,Math,43.1
310001381,2019,2,9,9,ELA,42.71
302001148,2019,2,11,11,Math,13.79
302001148,2019,2,11,11,ELA,33.33
309001038,2019,2,11,11,Math,41.38
309001038,2019,2,11,11,ELA,56.25
305002326,2019,2,10,10,Math,39.66
305002326,2019,2,10,10,ELA,26.04
305002264,2019,2,10,10,Math,63.79
305002264,2019,2,10,10,ELA,59.38
305001577,2019,2,9,9,Math,10.34
305001577,2019,2,9,9,ELA,18.75
303001194,2019,2,10,10,Math,0
303001194,2019,2,10,10,ELA,12.5
529292290,2019,2,9,9,Math,36.21
529292290,2019,2,9,9,ELA,36.46
303001283,2019,2,9,9,Math,53.45
303001283,2019,2,9,9,ELA,50
701155025,2019,2,10,10,Math,53.45
701155025,2019,2,10,10,ELA,40.63
303001230,2019,2,9,9,Math,34.48
303001230,2019,2,9,9,ELA,41.67
309001039,2019,2,10,10,Math,24.14
309001039,2019,2,10,10,ELA,40.63
302001374,2019,2,10,10,Math,44.83
302001374,2019,2,10,10,ELA,52.08
701156441,2019,2,11,11,Math,39.66
701156441,2019,2,11,11,ELA,71.88
310001383,2019,2,9,9,Math,31.03
310001383,2019,2,9,9,ELA,54.17
305001377,2019,2,11,11,Math,53.45
305001377,2019,2,11,11,ELA,51.04
310001384,2019,2,9,9,Math,37.93
310001384,2019,2,9,9,ELA,45.83
366336108,2019,2,10,10,Math,29.31
366336108,2019,2,10,10,ELA,26.04
303001269,2019,2,9,9,Math,25.86
303001269,2019,2,9,9,ELA,0
302001622,2019,2,10,10,Math,41.38
302001622,2019,2,10,10,ELA,54.17
701156510,2019,2,9,9,Math,36.21
701156510,2019,2,9,9,ELA,23.96
305002108,2019,2,11,11,Math,55.17
305002108,2019,2,11,11,ELA,45.83
302001625,2019,2,10,10,Math,53.45
302001625,2019,2,10,10,ELA,54.17
701153645,2019,2,10,10,Math,46.55
701153645,2019,2,10,10,ELA,50
305003035,2019,2,10,10,Math,32.76
305003035,2019,2,10,10,ELA,25
310001387,2019,2,9,9,Math,50
310001387,2019,2,9,9,ELA,36.46
309001042,2019,2,11,11,Math,41.38
309001042,2019,2,11,11,ELA,56.25
310001388,2019,2,9,9,Math,18.97
310001388,2019,2,9,9,ELA,37.5
302001377,2019,2,9,9,Math,44.83
302001377,2019,2,9,9,ELA,57.29
305002101,2019,2,10,10,Math,32.76
305002101,2019,2,10,10,ELA,41.67
302001378,2019,2,10,10,Math,18.97
302001378,2019,2,10,10,ELA,31.25
